Date,Open,High,Low,Close,Adj Close,Volume
2025-12-08,176.99,178.96,176.06,176.83,176.83,7271700
2025-12-09,176.78,180.65,176.78,178.83,178.83,4191200
2025-12-10,178.5,181.31,177.75,179.71,179.71,6591200
2025-12-11,180.13,181.98,179.5,180.29,180.29,7598700
2025-12-12,181.15,181.15,177.75,178.41,178.41,4961500
2025-12-15,179.91,180.9,177.73,177.79,177.79,5219000
2025-12-16,178.13,178.65,175.68,176.51,176.51,6840500
2025-12-17,178.05,179.45,174.46,174.8,174.8,5796100
2025-12-18,176.55,177.07,172.58,172.96,172.96,7993400
2025-12-19,173.46,177.7,173.46,176.98,176.98,10639400
2025-12-22,177.59,180.26,177.41,179.76,179.76,4574600
2025-12-23,179.83,180.58,179.13,179.5,179.5,3514800
2025-12-24,180.16,182.0,179.53,181.65,181.65,2648000
2025-12-26,181.85,182.34,181.1,181.87,181.87,2564700
2025-12-29,181.19,181.7,179.75,179.94,179.94,2464300
2025-12-30,180.28,180.38,178.26,179.08,179.08,2365500
2025-12-31,179.51,179.71,177.4,177.53,177.53,3098100
2026-01-02,178.52,181.96,177.14,181.9,181.9,4509900
2026-01-05,182.2,188.51,182.06,186.54,186.54,6787400
2026-01-06,186.7,188.82,185.75,187.75,187.75,3795600
2026-01-07,187.3,187.75,184.34,184.79,184.79,3532400
2026-01-08,183.91,186.14,183.66,184.68,184.68,3745900
2026-01-09,185.7,186.92,185.04,186.32,186.32,4630900
2026-01-12,184.63,187.27,183.92,186.57,186.57,5635400
2026-01-13,186.96,187.02,182.15,182.76,182.76,6594800
2026-01-14,182.19,182.35,178.93,180.78,180.78,8434000
2026-01-15,181.0,192.16,181.0,191.23,191.23,12957100
2026-01-16,190.56,192.68,189.0,189.09,189.09,8398100
2026-01-20,185.25,186.7,181.28,182.1,182.1,11302600
2026-01-21,182.47,186.42,182.02,183.32,183.32,11715800
2026-01-22,184.53,186.04,182.26,183.05,183.05,8966900
2026-01-23,181.87,181.87,177.95,179.0,179.0,8532800
2026-01-26,179.36,182.44,178.86,181.88,181.88,6389800
2026-01-27,182.24,183.97,181.15,182.66,182.66,5138100
2026-01-28,182.44,183.01,180.38,182.34,182.34,5538800
